kew_word,text_window,file,period,key_word,sentiment,confidence_score
Cuba,"señor D. F. Montojo . Ello es que me quedé huérfano dos veces , y fui a otro barco , donde vivíamos apedreándonos con los artículos de las ordenanzas . Lord Byron decía que el matrimonio viene del amor , como el vinagre del vino , y el pensamiento es tan completo , que todo vino bueno acaba en agrio vinagre si no se le tiene guardado convenientemente , y este trasiego de mi persona desde la Vitoria a otro barco me agrió el carácter y resolví endulzarlo con la caña americana . Pedí ser trasladado a la isla de Cuba y me enviaron a Filipinas , quizá para darme enojo , o quizá por un error geográfico muy disculpable . Cuando salí de Barcelona envié a la tierra una oración que espero llegase hasta la tumba de mi madre , y al pasar por el paralelo de Cartagena di a las olas encargo de que llevasen mi saludo ante el espolón de la fragata Vitoria , donde aprendí a ser humano , afable y esclavo de mis deberes . Estábamos embarcados en la fragata Blanca , es decir , acababa de embarcarme , porque yo llegué a bordo a las",SPA3021_Lanza_DesdeLaQuilla_annotated.xml,1880-1899,Cuba,Very Negative,0.62624591588974
Cuba,"pasara mi vida como esos cielos serenos , en los 
 cuales jamás las tempestades se condensan . -¿Por qué viniste con tu 
 extraña presencia y con tu tormentoso amor a turbar tanta dicha , a 
 perderme para siempre , a deshonrar a mis hijos , a matar a mi 
 esposo , a ser el infierno de mi vida ? -Mirad , Carolina , como no sabemos por 
 qué misterio se juntan los átomos , no sabemos por qué afinidad 
 secreta se encuentran las almas . Yo , nacido bajo las palmas reales 
 de Cuba , llegué a las orillas del Mississipi , triste suerte , por 
 haber salido una carta en vez de salir otra . Si los puntos fueran 
 distintos , si en lugar de oros , saltaran copas ; si viniera un rey 
 cuando vino , por ejemplo , un caballo ; me quedo yo en la hacienda de 
 mis amos , mejor dicho , de mis amigos , y no voy a turbar la paz de 
 vuestra casa . Pero educado en sentimientos y en ideas muy 
 superiores a mi cuna y a mi suerte",SPA2001_EmilioCastelar_Ricardo_annotated.xml,1860-1879,Cuba,Very Negative,0.6197906136512756
Cuba,"su madre diciéndole que los acreedores la iban a embargar la taberna . Santiago ignoraba la muerte de Muñoz por quien no quiso preguntar a nadie . Ignoraba que la muerte de Muñoz había sido la ruina de la taberna , porque no tenía pagados a los proveedores , aunque Rosario le tenía entregadas las cantidades suficientes . Santiago ignoraba también cómo había muerto Muñoz , y yo voy a referírselo a los lectores , porque constituye una lección que no será provechosa y agradable a los soberbios , pero confortará a los humildes . Cuando Santiago se marchó a Cuba hubo serios altercados entre la tabernera sin pagar multas . Rosario dijo que la taberna y el polizonte . Este recordó que por su protección había vivido la taberna no había vuelto a tener los ingresos y la buena parroquia que tuvo en tiempos de Ramón . Ricardo le dio recuerdos para el difunto . Rosario respondió que Ricardo había matado a Ramón para conseguirla a ella , como lo hizo , aprovechándose de un momento en que estuvo sola . Muñoz contestó que si ella hubiera gritado fuerte la hubieran oído hasta en el Tribunal Supremo . La paz",SPA4022_Lanza_LaRendicionDeSantiago_annotated.xml,1900-1920,Cuba,Very Negative,0.596877932548523
Cuba,"De ello tomó la 
 rudeza del acento , el apóstrofe crudo , el mirar osado , la falta de 
 respeto a todo profesor que no fuera el suyo , el andar oscilante , 
 con los hombros levantados , el horror a los faldones , la chaqueta 
 abrochada , la gorra con galón dorado y visera de charol , muy pegada 
 a la frente ... y hasta la tez empañada . Cuando concluyó los cursos de náutica 
 necesitó hacer , en calidad de 

     
       agregado 
     
      , dos viajes redondos a la isla de 
 Cuba . Y los hizo en un barco que mandaba un amigo de su padre . En 
 estos viajes tuvo la categoría de 

     
       mozo de a bordo 
     
      , es decir , la de marinero 
 principiante . Después se examinó en El Ferrol y allí , aprobados sus 
 ejercicios , obtuvo el título de 

     
       tercero 
     
      , con el cual se embarcó en Santander 
 en una fragata para hacer los tres viajes que se le exigían en 
 aquella segunda etapa de su carrera . Los hizo también , en poco más 
 de un",SPA3007_Pereda_Sotileza_annotated.xml,1880-1899,Cuba,Very Negative,0.585487961769104
Cuba,"voz querida , el susurro 
 de los árboles , la corriente de los arroyos y el murmullo 
 de la brisa . En la agitación del viaje todo pasa por 
 delante de nuestra vista como los paisajes de un panorama , 
 pero el objeto amado está siempre allí , y en 
 sus miradas y en su sonrisa volvemos a hallar las emociones 
 deliciosas que produjeran en nuestro corazón los cuadros 
 variados que van desapareciendo . Aquel que quiera experimentar 
 en toda su plenitud estas emociones indescribibles , viaje 
 por los campos de Cuba con la persona querida . Atraviese 
 con ella sus montes gigantescos , sus inmensas sabanas , sus 
 pintorescas praderías : suba en sus empinados 
  cerros , 
 cubiertos de rica e inmarchitable verdura : escuche en la 
 soledad de sus bosques el ruido de sus arroyos y el canto 
 de sus sinsontes . Entonces sentirá aquella vida poderosa , 
 inmensa , que no conocieron jamás los que habitan bajo 
 el nebuloso cielo del norte : entonces habrá gozado 
 en algunas horas toda una existencia de emociones ... pero 
 que no intente",SPA1021_GomezDeAvellaneda_Sab_annotated.xml,1840-1859,Cuba,Very Positive,0.5845273733139038
Cuba,"; pero antes de averiguar si le 
 alegraba o le entristecía y de preguntar a qué pensaba dedicarle su 
 padre , pensó si debería volver inmediatamente a casa de tía Sidora 
 para contar el suceso o dejarlo para otro día . Porque ¡ como él había dicho allí que 
 iba a ser marino ! ... El negocio de Andrés caminaba en posta 
 por la nueva senda en que le habían encarrilado la conspiración de 
 la capitana y la elocuencia del señor don Venancio Liencres . 
 Bitadura emprendería otro viaje a la isla de Cuba en todo el mes de 
 julio , y Andrea había propuesto que , para cuando se ausentara su 
 marido , estuviera preso Andrés con algún compromiso por pequeño que 
 fuera , a los planes del comerciante , aceptados al fin 
 terminantemente por el capitán . Con los aires de la ausencia 
 cambian mucho los pensamientos de los hombres , que son mudables de 
 suyo , y , « por si acaso » , desde el mismo día en que quedó acordado 
 entre Bitadura y su mujer que Andresillo sería puesto a las órdenes",SPA3007_Pereda_Sotileza_annotated.xml,1880-1899,Cuba,Very Negative,0.5844281911849976
Cuba,"y ni hablaban , ni discurrían . En la turba de los mozos y galopines era imposible encontrar rasgo alguno saliente , ni perfil que distinguiera á uno entre los otros . Unicamente llamaba la atención por su aire bravo y decidido Nicolás el Soldado , de cuya condición é historia de servidor de la patria en las filas marciales daba idea , no sólo el sobrenombre con que era conocido , sino la medalla de plata que sobre el pecho ostentaba ; había estado en la guerra civil , en Somorros-tro y las Muñecas , y más tarde en Cuba , Después de once años de cuarteles y campamentos había retornado á Zaratán para coger el azadón , continuando el oficio de sus mocedades . Era de los pocos cofrades del Centeno que sabían leer y escribir y eso lo había aprendido en la milicia . Esta superioridad cultural le había designado para llevar las cuentas de la Cofradía . Así que se hubo distribuido una ronda de vasos de sangría , comenzó la junta . El Lebrusco dijo que era llegada la hora de pensar en los festejos de la Señora , y que cada uno d ibia manifestar",SPA4023_OrtegaMunilla_ElPanyoPardo_annotated.xml,1900-1920,Cuba,Neutral,0.5570571422576904
Cuba,"Si se calla uno más de cuatro veces , es por miramientos y 
				 consideraciones y embelecos ... Que se vayan a paseo todos ellos juntos ... 
				 Aguantar que a uno no le quieran , ya es martirio bastante ; pero ver que viene 
				 otro y con sus manos lavadas le escamotea la novia , le roba todo ... Eso ya pasa 
				 de raya ... No tengo paciencia para sufrirlo ni para verlo ... No , y no , y no lo 
				 veré , me iré , me iré , aunque sea a la isla de Cuba . Manuela oyó todo esto 
				 derramándose en risa , porque el enfado de su amigo le gustaba ; y sobre 
				 todo , encantábale la idea de calmarlo con unas cuantas frases 
				 cariñosas , que sin esfuerzo , antes muy a gusto suyo , le salían 
				 del corazón . -Lo dicho : a ti hoy picote una avispa o 
				 un alacrán en el monte ... Yo quisiera saber   de dónde 
				 sacas tanto disparate ... ¿ Quién te viene a quitar la novia , ni 
				 quién me coge a mí , ni me lleva",SPA3005_PardoBazan_LaMadreNaturaleza_annotated.xml,1880-1899,Cuba,Very Negative,0.5408943295478821
Cuba,"joven de hermosa presencia atravesaba a 
					 caballo los campos pintorescos que riega el 
					 Tínima , y dirigía a paso corto su brioso alazán 
 por la senda conocida en el país con el nombre de 
 camino de Cubitas , por conducir a las aldeas de este nombre , 
 llamadas también tierras rojas . Hallábase el 
 joven de quien hablamos a distancia de cuatro leguas de Cubitas , 
 de donde al parecer venía , y a tres de la ciudad de 
 Puerto Príncipe , capital de la provincia central de 
 la isla de Cuba en aquella época , como al presente , 
 pero que hacía entonces muy pocos años había 
 dejado su humilde dictado de villa . Fuese efecto de poco 
 conocimiento del camino que seguía , fuese por complacencia 
 de contemplar detenidamente los paisajes que se ofrecían 
 a su vista , el viajero acortaba cada vez más el paso 
 de su caballo y le paraba a trechos como para examinar los 
 sitios por donde pasaba . A la verdad , era harto probable 
 que sus repetidas detenciones sólo tuvieran por objeto 
 admirar más a",SPA1021_GomezDeAvellaneda_Sab_annotated.xml,1840-1859,Cuba,Positive,0.5377628207206726
Cuba,"yo sólo soy culpable y ruin ! -¡Si es que además de todo eso que dices -insistía don Arcadio en su asombro- , no entiendo , no me explico ese olvido tuyo , ni el nuestro ! , ¡ claro ! Pero ¿ el tuyo ? Quejose el hijo ; y don Lorenzo medió para mitigarle las heridas que , sin querer , le desgarraba la simplicidad del padre . -¡Déjeme , don Lorenzo ! Cálmate , Agustín . Vamos a ver : ¿ no tienes documentos , algo de tu matrimonio , papeles de Carlota que te enviarían de Cuba ? -¡Qué me importan esas cosas ! ¡ En mí , en toda mi vida debieran estar escritos ! ¡ Qué vale la pérdida de unos documentos ! -Pero ¿ los guardas , los tienes ? -¡Si no lo sé , Señor ! ¡ Quizá los dejara en Barcelona , o estén en aquel cofre viejo de mi cuarto de estudio ! ... ¡ Carlota ... Carlota Enríquez ... Enríquez ... debe ser Enríquez ! -Y se hincaba las uñas en la frente . Había entrado la luna llena en el huerto ; y abrió la obscuridad de la alberca",SPA4012_MiroGabriel_ElAbueloDelRey_annotated.xml,1900-1920,Cuba,Very Negative,0.5341546535491943
